IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
3.128.253.42,2053,443,true,ORD,North America,US,Chicago,394,6.90
3.128.90.254,443,443,true,CMH,North America,US,Columbus,385,6.90
34.219.53.148,443,443,true,SEA,North America,US,Seattle,346,6.90
18.118.156.154,443,443,true,IAD,North America,US,Ashburn,353,6.90
54.82.34.192,443,443,true,IAD,North America,US,Ashburn,253,6.90
52.205.17.21,443,443,true,IAD,North America,US,Ashburn,266,6.90
3.22.70.243,8443,443,true,IAD,North America,US,Ashburn,357,6.89
3.15.39.173,443,443,true,IAD,North America,US,Ashburn,398,6.89
54.173.195.71,443,443,true,IAD,North America,US,Ashburn,253,6.89
3.99.181.210,443,443,true,YUL,North America,CA,Montréal,354,6.88
3.92.55.155,443,443,true,IAD,North America,US,Ashburn,370,6.88
3.128.90.254,443,443,true,CMH,North America,US,Columbus,394,6.88
3.143.227.194,443,443,true,IAD,North America,US,Ashburn,392,6.88
47.129.85.251,443,443,true,SIN,Asia Pacific,SG,Singapore,333,6.87
3.133.99.21,443,443,true,IAD,North America,US,Ashburn,380,6.87
3.14.150.173,443,443,true,CMH,North America,US,Columbus,426,6.85
98.82.162.197,443,443,true,IAD,North America,US,Ashburn,505,6.84
47.129.85.133,443,443,true,SIN,Asia Pacific,SG,Singapore,387,6.83
3.129.27.14,443,443,true,ORD,North America,US,Chicago,326,6.83
54.224.93.61,443,443,true,IAD,North America,US,Ashburn,282,6.83
18.153.166.250,2053,443,true,FRA,Europe,DE,Frankfurt,484,6.82
3.129.90.86,443,443,true,IAD,North America,US,Ashburn,293,6.82
18.118.15.83,443,443,true,CMH,North America,US,Columbus,387,6.82
3.80.172.98,443,443,true,IAD,North America,US,Ashburn,599,6.81
3.88.110.210,2053,443,true,IAD,North America,US,Ashburn,243,6.80
3.133.128.19,8443,443,true,ORD,North America,US,Chicago,327,6.80
99.79.189.123,443,443,true,YUL,North America,CA,Montréal,356,6.79
3.142.142.20,443,443,true,IAD,North America,US,Ashburn,332,6.79
3.144.213.74,443,443,true,IAD,North America,US,Ashburn,344,6.79
3.230.207.59,8443,443,true,IAD,North America,US,Ashburn,385,6.79
34.222.226.233,443,443,true,SEA,North America,US,Seattle,385,6.79
34.207.215.46,443,443,true,IAD,North America,US,Ashburn,352,6.79
44.222.79.38,443,443,true,IAD,North America,US,Ashburn,255,6.79
35.183.43.108,443,443,true,YUL,North America,CA,Montréal,407,6.76
18.219.145.145,443,443,true,IAD,North America,US,Ashburn,494,6.76
3.86.85.68,443,443,true,IAD,North America,US,Ashburn,385,6.76
3.123.242.99,443,443,true,FRA,Europe,DE,Frankfurt,282,6.75
35.180.159.173,443,443,true,CDG,Europe,FR,Paris,394,6.75
18.116.44.161,443,443,true,IAD,North America,US,Ashburn,367,6.75
3.230.207.59,2095,443,true,IAD,North America,US,Ashburn,345,6.74
3.145.134.61,443,443,true,CMH,North America,US,Columbus,375,6.74
54.198.139.27,443,443,true,IAD,North America,US,Ashburn,341,6.74
47.130.4.40,443,443,true,SIN,Asia Pacific,SG,Singapore,286,6.74
3.230.207.59,2087,443,true,IAD,North America,US,Ashburn,345,6.74
3.99.190.162,443,443,true,YUL,North America,CA,Montréal,374,6.73
107.20.14.153,443,443,true,IAD,North America,US,Ashburn,433,6.72
67.226.222.255,80,443,true,ORD,North America,US,Chicago,437,6.72
54.166.161.40,443,443,true,IAD,North America,US,Ashburn,251,6.70
54.144.42.19,443,443,true,IAD,North America,US,Ashburn,395,6.68
3.145.134.61,443,443,true,CMH,North America,US,Columbus,360,6.68
54.162.118.40,443,443,true,IAD,North America,US,Ashburn,297,6.68
3.14.150.173,443,443,true,CMH,North America,US,Columbus,410,6.67
54.224.138.180,443,443,true,IAD,North America,US,Ashburn,266,6.67
54.211.48.46,443,443,true,IAD,North America,US,Ashburn,429,6.65
3.138.67.131,8443,443,true,ORD,North America,US,Chicago,330,6.65
18.118.84.142,443,443,true,IAD,North America,US,Ashburn,257,6.65
54.210.12.68,443,443,true,IAD,North America,US,Ashburn,320,6.65
54.172.226.111,2053,443,true,IAD,North America,US,Ashburn,275,6.64
52.201.249.180,443,443,true,IAD,North America,US,Ashburn,255,6.64
52.15.237.82,443,443,true,IAD,North America,US,Ashburn,236,6.64
52.91.81.62,443,443,true,IAD,North America,US,Ashburn,226,6.64
3.239.16.253,443,443,true,IAD,North America,US,Ashburn,249,6.64
3.19.62.141,443,443,true,CMH,North America,US,Columbus,404,6.63
3.84.229.118,443,443,true,IAD,North America,US,Ashburn,362,6.63
54.210.66.3,443,443,true,IAD,North America,US,Ashburn,362,6.63
52.207.9.168,443,443,true,IAD,North America,US,Ashburn,275,6.63
52.23.244.187,443,443,true,IAD,North America,US,Ashburn,383,6.63
54.236.212.166,2053,443,true,IAD,North America,US,Ashburn,474,6.63
3.97.12.20,443,443,true,YUL,North America,CA,Montréal,510,6.63
3.80.176.116,443,443,true,IAD,North America,US,Ashburn,303,6.62
54.161.151.0,80,443,false,IAD,North America,US,Ashburn,261,6.62
3.98.144.240,443,443,true,YUL,North America,CA,Montréal,252,6.62
18.216.50.109,443,443,true,IAD,North America,US,Ashburn,300,6.62
34.204.97.132,443,443,true,IAD,North America,US,Ashburn,251,6.61
3.135.19.183,443,443,true,IAD,North America,US,Ashburn,264,6.61
44.193.200.205,443,443,true,IAD,North America,US,Ashburn,299,6.61
54.237.249.220,443,443,true,IAD,North America,US,Ashburn,471,6.61
54.196.90.156,443,443,true,IAD,North America,US,Ashburn,408,6.60
54.197.211.241,443,443,true,IAD,North America,US,Ashburn,420,6.60
34.207.218.82,443,443,true,IAD,North America,US,Ashburn,417,6.60
54.92.132.221,443,443,true,IAD,North America,US,Ashburn,379,6.60
107.23.200.12,443,443,true,IAD,North America,US,Ashburn,303,6.59
3.85.144.76,443,443,true,IAD,North America,US,Ashburn,247,6.59
54.209.1.6,443,443,true,IAD,North America,US,Ashburn,369,6.59
3.140.191.51,443,443,true,IAD,North America,US,Ashburn,513,6.59
54.161.114.255,443,443,true,IAD,North America,US,Ashburn,380,6.59
47.129.180.180,443,443,true,SIN,Asia Pacific,SG,Singapore,329,6.59
18.221.142.80,443,443,true,IAD,North America,US,Ashburn,352,6.59
52.15.155.121,443,443,true,IAD,North America,US,Ashburn,236,6.59
54.209.100.215,443,443,true,IAD,North America,US,Ashburn,261,6.59
52.15.155.121,443,443,true,IAD,North America,US,Ashburn,497,6.59
52.205.153.110,443,443,true,IAD,North America,US,Ashburn,311,6.58
3.136.106.23,443,443,true,IAD,North America,US,Ashburn,391,6.58
35.183.128.74,443,443,true,YUL,North America,CA,Montréal,384,6.57
54.237.180.193,443,443,true,IAD,North America,US,Ashburn,433,6.57
3.84.80.197,443,443,true,IAD,North America,US,Ashburn,411,6.57
54.198.209.19,443,443,true,IAD,North America,US,Ashburn,487,6.57
35.183.18.208,443,443,true,YUL,North America,CA,Montréal,336,6.57
3.131.162.251,443,443,true,IAD,North America,US,Ashburn,448,6.57
35.175.215.59,443,443,true,IAD,North America,US,Ashburn,339,6.57
3.91.72.230,443,443,true,IAD,North America,US,Ashburn,291,6.57
18.222.132.46,443,443,true,CMH,North America,US,Columbus,232,6.56
3.138.247.231,443,443,true,IAD,North America,US,Ashburn,400,6.56
54.234.62.15,443,443,true,IAD,North America,US,Ashburn,470,6.56
52.60.242.72,443,443,true,YUL,North America,CA,Montréal,418,6.56
35.171.83.138,443,443,true,IAD,North America,US,Ashburn,263,6.56
35.171.83.127,443,443,true,IAD,North America,US,Ashburn,252,6.56
3.94.120.70,443,443,true,IAD,North America,US,Ashburn,277,6.55
54.83.87.137,443,443,true,IAD,North America,US,Ashburn,284,6.55
34.194.76.43,443,443,true,IAD,North America,US,Ashburn,274,6.55
3.15.39.148,443,443,true,IAD,North America,US,Ashburn,326,6.55
3.99.183.92,443,443,true,YUL,North America,CA,Montréal,387,6.55
35.183.19.70,443,443,true,YUL,North America,CA,Montréal,348,6.55
3.92.169.72,443,443,true,IAD,North America,US,Ashburn,252,6.54
3.17.12.206,443,443,true,IAD,North America,US,Ashburn,236,6.54
54.146.10.177,443,443,true,IAD,North America,US,Ashburn,301,6.54
3.96.161.4,443,443,true,YUL,North America,CA,Montréal,420,6.54
52.90.186.69,443,443,true,IAD,North America,US,Ashburn,441,6.54
52.90.146.177,443,443,true,IAD,North America,US,Ashburn,279,6.54
3.15.238.134,443,443,true,IAD,North America,US,Ashburn,238,6.54
54.88.130.169,443,443,true,IAD,North America,US,Ashburn,417,6.54
3.81.69.85,443,443,true,IAD,North America,US,Ashburn,381,6.54
54.172.162.22,443,443,true,IAD,North America,US,Ashburn,390,6.54
44.217.235.114,8443,443,true,IAD,North America,US,Ashburn,289,6.53
3.145.139.64,443,443,true,IAD,North America,US,Ashburn,388,6.53
3.80.205.194,443,443,true,IAD,North America,US,Ashburn,491,6.53
184.72.189.6,443,443,true,IAD,North America,US,Ashburn,302,6.53
54.237.248.232,443,443,true,IAD,North America,US,Ashburn,391,6.53
3.99.192.137,443,443,true,YUL,North America,CA,Montréal,384,6.53
3.128.189.118,443,443,true,IAD,North America,US,Ashburn,366,6.52
44.201.27.243,8443,443,true,IAD,North America,US,Ashburn,476,6.52
54.88.84.167,443,443,true,IAD,North America,US,Ashburn,249,6.52
35.183.69.7,443,443,true,YUL,North America,CA,Montréal,258,6.52
3.91.246.167,443,443,true,IAD,North America,US,Ashburn,294,6.51
3.238.101.3,443,443,true,IAD,North America,US,Ashburn,261,6.51
54.224.213.58,443,443,true,IAD,North America,US,Ashburn,264,6.50
3.97.13.108,443,443,true,YUL,North America,CA,Montréal,410,6.50
54.196.98.30,443,443,true,IAD,North America,US,Ashburn,241,6.50
3.139.54.94,443,443,true,IAD,North America,US,Ashburn,523,6.50
3.132.213.176,443,443,true,IAD,North America,US,Ashburn,332,6.50
23.20.107.131,443,443,true,IAD,North America,US,Ashburn,266,6.50
35.183.8.69,443,443,true,YUL,North America,CA,Montréal,349,6.50
54.198.30.166,443,443,true,IAD,North America,US,Ashburn,388,6.49
35.153.139.21,443,443,true,IAD,North America,US,Ashburn,374,6.49
54.226.165.179,443,443,true,IAD,North America,US,Ashburn,437,6.49
184.72.180.166,443,443,true,IAD,North America,US,Ashburn,244,6.49
54.161.138.17,443,443,true,IAD,North America,US,Ashburn,259,6.49
3.142.144.7,443,443,true,IAD,North America,US,Ashburn,303,6.49
3.82.153.90,443,443,true,IAD,North America,US,Ashburn,384,6.48
54.172.187.199,443,443,true,IAD,North America,US,Ashburn,423,6.48
54.196.27.241,443,443,true,IAD,North America,US,Ashburn,314,6.48
3.21.205.89,443,443,true,IAD,North America,US,Ashburn,363,6.48
54.158.255.68,443,443,true,IAD,North America,US,Ashburn,281,6.48
3.12.84.131,443,443,true,IAD,North America,US,Ashburn,271,6.48
54.211.201.200,443,443,true,IAD,North America,US,Ashburn,264,6.48
3.96.187.65,443,443,true,YUL,North America,CA,Montréal,256,6.48
3.96.147.137,443,443,true,YUL,North America,CA,Montréal,402,6.48
3.85.230.121,443,443,true,IAD,North America,US,Ashburn,272,6.48
34.201.125.184,443,443,true,IAD,North America,US,Ashburn,332,6.48
98.81.11.19,443,443,true,IAD,North America,US,Ashburn,279,6.47
54.158.228.215,443,443,true,IAD,North America,US,Ashburn,389,6.47
34.235.121.39,443,443,true,IAD,North America,US,Ashburn,304,6.47
98.83.218.126,443,443,true,IAD,North America,US,Ashburn,316,6.47
3.80.184.131,443,443,true,IAD,North America,US,Ashburn,312,6.47
184.73.31.70,443,443,true,IAD,North America,US,Ashburn,318,6.47
54.146.48.239,443,443,true,IAD,North America,US,Ashburn,246,6.46
3.96.185.35,443,443,true,YUL,North America,CA,Montréal,280,6.46
54.198.144.54,443,443,true,IAD,North America,US,Ashburn,375,6.46
34.238.163.210,443,443,true,IAD,North America,US,Ashburn,253,6.46
3.85.192.85,443,443,true,IAD,North America,US,Ashburn,265,6.46
3.99.151.75,443,443,true,YUL,North America,CA,Montréal,285,6.45
98.83.221.77,443,443,true,IAD,North America,US,Ashburn,405,6.45
3.239.250.136,443,443,true,IAD,North America,US,Ashburn,376,6.45
52.55.227.146,443,443,true,IAD,North America,US,Ashburn,314,6.45
98.83.27.214,443,443,true,IAD,North America,US,Ashburn,257,6.45
67.226.222.238,80,443,true,ORD,North America,US,Chicago,466,6.45
35.183.111.98,443,443,true,YUL,North America,CA,Montréal,253,6.45
3.15.224.198,443,443,true,IAD,North America,US,Ashburn,405,6.45
18.143.161.46,443,443,true,SIN,Asia Pacific,SG,Singapore,304,6.44
54.162.194.2,443,443,true,IAD,North America,US,Ashburn,253,6.44
18.222.145.58,443,443,true,ORD,North America,US,Chicago,236,6.44
34.219.53.148,443,443,true,PDX,North America,US,Portland,358,6.44
54.80.85.142,443,443,true,IAD,North America,US,Ashburn,402,6.44
3.139.71.223,443,443,true,IAD,North America,US,Ashburn,330,6.44
3.81.221.168,443,443,true,IAD,North America,US,Ashburn,439,6.43
3.22.208.28,443,443,true,CMH,North America,US,Columbus,411,6.43
3.145.149.37,443,443,true,IAD,North America,US,Ashburn,249,6.43
3.96.215.96,443,443,true,YUL,North America,CA,Montréal,405,6.43
98.82.175.144,443,443,true,IAD,North America,US,Ashburn,473,6.43
54.224.42.142,8443,443,true,IAD,North America,US,Ashburn,245,6.43
35.153.54.233,443,443,true,IAD,North America,US,Ashburn,321,6.43
98.84.31.107,443,443,true,IAD,North America,US,Ashburn,368,6.42
54.162.123.125,443,443,true,IAD,North America,US,Ashburn,260,6.42
18.117.155.223,443,443,true,IAD,North America,US,Ashburn,341,6.42
18.117.80.199,443,443,true,IAD,North America,US,Ashburn,265,6.42
3.87.37.124,443,443,true,IAD,North America,US,Ashburn,310,6.42
35.168.14.122,443,443,true,IAD,North America,US,Ashburn,450,6.41
3.97.12.20,443,443,true,YUL,North America,CA,Montréal,313,6.40
3.21.227.253,443,443,true,IAD,North America,US,Ashburn,403,6.40
35.183.127.213,443,443,true,YUL,North America,CA,Montréal,255,6.40
3.87.175.212,443,443,true,IAD,North America,US,Ashburn,260,6.39
34.204.75.19,443,443,true,IAD,North America,US,Ashburn,258,6.39
3.14.144.30,80,443,true,CMH,North America,US,Columbus,461,6.39
3.96.158.233,443,443,true,YUL,North America,CA,Montréal,340,6.39
3.218.234.33,443,443,true,IAD,North America,US,Ashburn,361,6.39
3.132.116.250,443,443,true,CMH,North America,US,Columbus,289,6.39
3.129.149.59,443,443,true,IAD,North America,US,Ashburn,465,6.38
3.15.216.165,443,443,true,IAD,North America,US,Ashburn,283,6.38
52.90.17.100,443,443,true,IAD,North America,US,Ashburn,432,6.38
3.22.208.28,443,443,true,CMH,North America,US,Columbus,418,6.37
35.183.111.98,443,443,true,YUL,North America,CA,Montréal,321,6.37
3.99.192.219,443,443,true,EWR,North America,US,Newark,389,6.37
3.99.145.208,443,443,true,YUL,North America,CA,Montréal,274,6.37
54.162.241.201,443,443,true,IAD,North America,US,Ashburn,411,6.37
3.87.109.217,443,443,true,IAD,North America,US,Ashburn,301,6.37
3.142.239.158,443,443,true,IAD,North America,US,Ashburn,392,6.36
44.199.205.33,443,443,true,IAD,North America,US,Ashburn,399,6.36
3.129.6.113,443,443,true,IAD,North America,US,Ashburn,328,6.36
3.99.178.100,443,443,true,YUL,North America,CA,Montréal,320,6.35
184.72.90.190,443,443,true,IAD,North America,US,Ashburn,322,6.35
3.145.159.216,443,443,true,CMH,North America,US,Columbus,306,6.35
3.96.147.137,443,443,true,YUL,North America,CA,Montréal,420,6.34
3.140.253.48,443,443,true,IAD,North America,US,Ashburn,537,6.34
54.242.98.144,443,443,true,IAD,North America,US,Ashburn,355,6.34
3.86.17.168,443,443,true,IAD,North America,US,Ashburn,253,6.34
3.99.174.213,443,443,true,YUL,North America,CA,Montréal,451,6.34
52.90.245.223,443,443,true,IAD,North America,US,Ashburn,384,6.33
3.99.192.137,443,443,true,YUL,North America,CA,Montréal,300,6.33
3.92.243.188,443,443,true,IAD,North America,US,Ashburn,275,6.33
67.226.222.247,80,443,true,ORD,North America,US,Chicago,304,6.33
3.82.53.155,443,443,true,IAD,North America,US,Ashburn,362,6.33
35.183.183.34,443,443,true,YUL,North America,CA,Montréal,356,6.32
3.128.188.103,443,443,true,IAD,North America,US,Ashburn,386,6.32
3.139.109.106,443,443,true,IAD,North America,US,Ashburn,320,6.32
50.16.108.157,443,443,true,IAD,North America,US,Ashburn,299,6.31
3.81.119.62,443,443,true,IAD,North America,US,Ashburn,262,6.31
3.89.37.213,443,443,true,IAD,North America,US,Ashburn,407,6.30
3.22.209.130,443,443,true,IAD,North America,US,Ashburn,376,6.30
18.117.131.52,443,443,true,CMH,North America,US,Columbus,354,6.30
18.117.157.14,443,443,true,IAD,North America,US,Ashburn,314,6.30
3.99.165.194,443,443,true,YUL,North America,CA,Montréal,379,6.30
54.172.226.111,8443,443,true,IAD,North America,US,Ashburn,311,6.28
35.183.32.152,443,443,true,YUL,North America,CA,Montréal,262,6.28
54.175.140.62,443,443,true,IAD,North America,US,Ashburn,336,6.28
51.44.170.38,443,443,true,CDG,Europe,FR,Paris,454,6.27
35.182.146.179,443,443,true,YUL,North America,CA,Montréal,253,6.27
3.129.61.226,443,443,true,IAD,North America,US,Ashburn,346,6.27
54.166.213.213,8443,443,true,IAD,North America,US,Ashburn,360,6.27
67.226.222.40,80,443,true,ORD,North America,US,Chicago,266,6.27
3.96.158.233,443,443,true,YUL,North America,CA,Montréal,369,6.27
3.71.211.70,443,443,true,FRA,Europe,DE,Frankfurt,215,6.26
34.207.101.100,443,443,true,IAD,North America,US,Ashburn,447,6.26
54.147.167.69,443,443,true,IAD,North America,US,Ashburn,321,6.26
3.99.145.208,443,443,true,YUL,North America,CA,Montréal,464,6.25
3.99.165.194,443,443,true,YUL,North America,CA,Montréal,303,6.24
54.162.244.32,443,443,true,IAD,North America,US,Ashburn,303,6.23
18.188.140.131,443,443,true,IAD,North America,US,Ashburn,358,6.21
34.239.143.3,443,443,true,IAD,North America,US,Ashburn,384,6.21
35.183.98.134,443,443,true,YUL,North America,CA,Montréal,333,6.20
3.19.228.11,443,443,true,IAD,North America,US,Ashburn,348,6.18
54.211.231.84,443,443,true,IAD,North America,US,Ashburn,298,6.17
67.226.222.26,80,443,true,CMH,North America,US,Columbus,453,6.17
34.207.100.254,443,443,true,IAD,North America,US,Ashburn,409,6.16
50.19.193.95,443,443,true,IAD,North America,US,Ashburn,466,6.16
67.226.222.124,80,443,true,CMH,North America,US,Columbus,233,6.16
34.227.133.207,443,443,true,IAD,North America,US,Ashburn,541,6.15
35.183.129.137,443,443,true,YUL,North America,CA,Montréal,317,6.14
98.82.153.6,2096,443,true,IAD,North America,US,Ashburn,315,6.14
54.174.221.138,443,443,true,IAD,North America,US,Ashburn,323,6.14
3.99.178.100,443,443,true,YUL,North America,CA,Montréal,280,6.13
67.226.222.55,80,443,true,ORD,North America,US,Chicago,557,6.13
35.182.203.204,443,443,true,YUL,North America,CA,Montréal,423,6.13
52.87.169.123,443,443,true,IAD,North America,US,Ashburn,443,6.13
47.129.12.9,443,443,true,SIN,Asia Pacific,SG,Singapore,336,6.12
52.55.146.127,443,443,true,IAD,North America,US,Ashburn,275,6.12
54.91.117.3,443,443,true,IAD,North America,US,Ashburn,420,6.11
54.236.212.166,8443,443,true,IAD,North America,US,Ashburn,267,6.11
35.183.129.137,443,443,true,YUL,North America,CA,Montréal,261,6.10
35.182.203.204,443,443,true,YUL,North America,CA,Montréal,365,6.08
35.183.127.213,443,443,true,YUL,North America,CA,Montréal,494,6.07
52.55.26.40,443,443,true,IAD,North America,US,Ashburn,397,6.07
3.19.65.25,443,443,true,IAD,North America,US,Ashburn,377,6.06
52.35.114.64,443,443,true,SEA,North America,US,Seattle,286,6.06
35.183.98.134,443,443,true,YUL,North America,CA,Montréal,345,6.05
99.79.193.18,443,443,true,YUL,North America,CA,Montréal,402,6.05
35.182.146.179,443,443,true,YUL,North America,CA,Montréal,307,6.05
3.99.140.50,443,443,true,YUL,North America,CA,Montréal,411,6.02
52.60.242.72,443,443,true,YUL,North America,CA,Montréal,412,6.02
18.118.168.51,443,443,true,IAD,North America,US,Ashburn,229,6.02
3.145.212.64,443,443,true,IAD,North America,US,Ashburn,425,6.02
3.135.19.183,443,443,true,IAD,North America,US,Ashburn,313,6.01
47.129.105.210,443,443,true,SIN,Asia Pacific,SG,Singapore,353,6.01
54.175.60.183,443,443,true,IAD,North America,US,Ashburn,526,5.99
44.202.3.237,443,443,true,IAD,North America,US,Ashburn,267,5.99
35.183.8.69,443,443,true,YUL,North America,CA,Montréal,287,5.99
3.137.223.28,8443,443,true,IAD,North America,US,Ashburn,247,5.97
3.96.187.65,443,443,true,YUL,North America,CA,Montréal,288,5.94
3.99.181.210,443,443,true,YUL,North America,CA,Montréal,382,5.94
35.182.241.91,443,443,true,YUL,North America,CA,Montréal,256,5.94
35.182.241.91,443,443,true,YUL,North America,CA,Montréal,493,5.93
3.99.190.162,443,443,true,YUL,North America,CA,Montréal,302,5.92
35.183.163.195,443,443,true,EWR,North America,US,Newark,323,5.92
3.97.173.206,80,443,true,EWR,North America,US,Newark,342,5.92
67.226.222.11,80,443,true,CMH,North America,US,Columbus,588,5.92
35.183.163.195,80,443,true,EWR,North America,US,Newark,354,5.92
3.146.65.122,2083,443,true,IAD,North America,US,Ashburn,439,5.91
67.226.222.177,80,443,true,ORD,North America,US,Chicago,605,5.91
67.226.222.138,80,443,true,CMH,North America,US,Columbus,236,5.90
34.200.255.151,80,443,true,IAD,North America,US,Ashburn,350,5.90
3.99.174.213,443,443,true,YUL,North America,CA,Montréal,360,5.90
18.143.152.41,443,443,true,SIN,Asia Pacific,SG,Singapore,158,5.89
67.226.222.128,80,443,true,CMH,North America,US,Columbus,586,5.88
3.86.231.180,443,443,true,IAD,North America,US,Ashburn,309,5.87
35.183.122.195,443,443,true,YUL,North America,CA,Montréal,445,5.85
3.145.198.190,443,443,true,IAD,North America,US,Ashburn,501,5.84
99.79.72.253,443,443,true,YUL,North America,CA,Montréal,452,5.84
52.15.105.253,443,443,true,IAD,North America,US,Ashburn,396,5.84
35.182.7.190,443,443,true,EWR,North America,US,Newark,329,5.82
34.225.195.136,443,443,true,IAD,North America,US,Ashburn,259,5.80
98.84.107.126,2096,443,true,IAD,North America,US,Ashburn,280,5.78
3.97.13.108,443,443,true,YUL,North America,CA,Montréal,374,5.77
35.182.7.190,80,443,true,EWR,North America,US,Newark,453,5.77
98.84.107.126,2083,443,true,IAD,North America,US,Ashburn,244,5.77
18.142.95.176,443,443,true,SIN,Asia Pacific,SG,Singapore,85,5.75
35.180.209.47,8443,443,true,CDG,Europe,FR,Paris,284,5.75
44.209.27.139,8443,443,true,IAD,North America,US,Ashburn,467,5.75
35.180.68.185,443,443,true,CDG,Europe,FR,Paris,329,5.74
3.140.254.135,443,443,true,CMH,North America,US,Columbus,261,5.74
3.144.191.4,443,443,true,ORD,North America,US,Chicago,285,5.73
3.96.161.4,443,443,true,YUL,North America,CA,Montréal,285,5.73
3.99.139.230,443,443,true,YUL,North America,CA,Montréal,297,5.71
3.14.144.30,80,443,true,CMH,North America,US,Columbus,464,5.70
52.201.250.71,443,443,true,IAD,North America,US,Ashburn,274,5.69
35.182.58.204,443,443,true,YUL,North America,CA,Montréal,414,5.65
54.210.128.49,443,443,true,IAD,North America,US,Ashburn,268,5.62
3.144.170.233,443,443,true,IAD,North America,US,Ashburn,364,5.60
35.182.58.204,443,443,true,YUL,North America,CA,Montréal,426,5.60
3.128.253.42,2053,443,true,ORD,North America,US,Chicago,257,5.56
3.99.183.92,443,443,true,YUL,North America,CA,Montréal,377,5.56
3.129.6.113,443,443,true,IAD,North America,US,Ashburn,356,5.55
35.183.43.108,443,443,true,YUL,North America,CA,Montréal,386,5.54
3.122.153.127,2096,443,true,FRA,Europe,DE,Frankfurt,424,5.51
3.145.134.26,443,443,true,IAD,North America,US,Ashburn,264,5.49
52.11.38.216,443,443,true,SEA,North America,US,Seattle,414,5.48
3.99.192.219,443,443,true,EWR,North America,US,Newark,298,5.48
3.97.173.206,80,443,true,EWR,North America,US,Newark,296,5.47
18.117.117.240,443,443,true,IAD,North America,US,Ashburn,269,5.43
47.129.103.46,443,443,true,SIN,Asia Pacific,SG,Singapore,440,5.43
35.183.128.74,443,443,true,YUL,North America,CA,Montréal,320,5.41
35.182.7.190,443,443,true,EWR,North America,US,Newark,398,5.39
35.182.7.190,80,443,true,EWR,North America,US,Newark,388,5.38
67.226.222.134,80,443,true,ORD,North America,US,Chicago,461,5.36
47.129.107.56,443,443,true,SIN,Asia Pacific,SG,Singapore,316,5.27
3.15.147.151,2083,443,true,IAD,North America,US,Ashburn,371,5.27
18.195.77.122,443,443,true,FRA,Europe,DE,Frankfurt,296,5.22
54.248.121.219,443,443,true,NRT,Asia Pacific,JP,Tokyo,294,5.19
3.145.122.144,443,443,true,CMH,North America,US,Columbus,379,5.17
35.183.32.152,443,443,true,YUL,North America,CA,Montréal,264,5.15
35.172.199.187,443,443,true,IAD,North America,US,Ashburn,243,5.15
3.122.116.55,443,443,true,FRA,Europe,DE,Frankfurt,324,5.11
3.15.147.151,2083,443,true,IAD,North America,US,Ashburn,463,5.10
52.4.8.214,443,443,true,IAD,North America,US,Ashburn,317,5.03
3.145.139.64,443,443,true,IAD,North America,US,Ashburn,279,4.99
18.193.224.63,443,443,true,FRA,Europe,DE,Frankfurt,212,4.95
35.95.237.8,443,443,true,SEA,North America,US,Seattle,280,4.94
51.44.177.36,443,443,true,CDG,Europe,FR,Paris,261,4.90
3.99.140.50,443,443,true,YUL,North America,CA,Montréal,344,4.90
44.227.78.80,443,443,true,SEA,North America,US,Seattle,208,4.87
54.248.121.219,443,443,true,NRT,Asia Pacific,JP,Tokyo,323,4.81
51.44.83.7,443,443,true,CDG,Europe,FR,Paris,257,4.80
18.142.146.177,443,443,true,SIN,Asia Pacific,SG,Singapore,455,4.80
47.130.1.68,443,443,true,SIN,Asia Pacific,SG,Singapore,462,4.79
67.226.222.185,80,443,true,ORD,North America,US,Chicago,394,4.78
67.226.223.95,80,443,true,LHR,Europe,GB,London,263,4.77
35.172.199.187,80,443,true,IAD,North America,US,Ashburn,312,4.72
35.183.69.7,443,443,true,YUL,North America,CA,Montréal,450,4.72
47.130.4.210,443,443,true,SIN,Asia Pacific,SG,Singapore,418,4.71
18.143.161.247,443,443,true,SIN,Asia Pacific,SG,Singapore,370,4.70
3.73.116.215,443,443,true,FRA,Europe,DE,Frankfurt,328,4.67
3.145.207.156,443,443,true,IAD,North America,US,Ashburn,307,4.64
3.64.192.55,443,443,true,FRA,Europe,DE,Frankfurt,338,4.64
47.129.215.95,443,443,true,SIN,Asia Pacific,SG,Singapore,322,4.63
35.181.63.3,443,443,true,CDG,Europe,FR,Paris,383,4.61
35.183.18.208,443,443,true,YUL,North America,CA,Montréal,308,4.56
3.144.182.216,443,443,true,CMH,North America,US,Columbus,346,4.46
3.144.248.218,8443,443,true,ORD,North America,US,Chicago,416,4.33
3.144.219.203,443,443,true,IAD,North America,US,Ashburn,355,4.30
3.12.84.131,443,443,true,IAD,North America,US,Ashburn,417,4.28
3.17.129.26,443,443,true,IAD,North America,US,Ashburn,289,4.27
3.144.170.233,443,443,true,IAD,North America,US,Ashburn,363,4.27
3.143.116.205,443,443,true,IAD,North America,US,Ashburn,507,4.27
3.136.112.39,443,443,true,IAD,North America,US,Ashburn,329,4.27
3.140.191.51,443,443,true,IAD,North America,US,Ashburn,266,4.26
3.148.30.111,443,443,true,ORD,North America,US,Chicago,471,4.26
3.135.222.100,443,443,true,IAD,North America,US,Ashburn,369,4.26
3.144.187.215,443,443,true,IAD,North America,US,Ashburn,244,4.26
